context	segment	gender
"She also said, I enjoyed being in the band immensely, I’m glad I did it. "	 Berenyi later worked for a magazine as a sub-editor and did not perform for many years.	female
"In 1973, she received her doctorate from Erich Hubala at the University of Kiel with a thesis on Guido Reni. "	" From 1986 to 1991, Schmidt-Linsenhoff was co-editor of the art journal Kritische Berichte."	female
"Days later, she jumped the two metres height for the first time on home soil at the IAAF Grand Prix Zagreb. "	" Although Hestrie Cloete won the competition overall, Vlašić's defeat of the psychological barrier and improved personal best was the highlight of the meeting and Cloete praised the young athlete's performance."	female
"The impression given to the audience was that, because of the restraints and limited room in the box, the assistant's waist must have been in the path of the saw and she would surely have been cut through. "	" Finally the box was opened and the assistant, still with ropes attached, was revealed as unharmed."	female
"She received her Ph.D. from Purdue University in 1986, where she worked on molecular-beam epitaxy. "	 Kolodziejski joined the Electrical and Computer Engineering Department at Purdue University as an assistant professor in 1986.	female
"An acquaintance of the Countess of Werdenberg, she works for the Mitleid corporation and tries to change the sky back to its original shape, which she succeeds in doing. "	" Professor Enuma dies, after the tower collapses."	female
Browne encouraged her dancers to also choreograph for the company and created works herself that reflected her humanistic viewpoints. 	" Browne worked in the company as artistic director, resident choreographer and teacher."	female
"She subsequently broke the record later that year at the Memorial Van Damme in Brussels with a 4.92 m jump, her eighth world record of the season. "	 Isinbayeva was named World Athlete of the Year for winning the Olympic & World Indoor title and breaking the World record eight times.	female
"In the novel, a young woman lawyer goes to court to reclaim land for a native Band, but from the outset of the trial, things go badly, and a disturbing level of confrontation builds. "	" When the young lawyer and the aging judge journey back to their childhoods, it becomes clear that the courtroom drama merely brushes the surface of both wider and more personal dramas."	female
"In 1967, her first novel, The Fat Woman's Joke was published. "	" I thought this was because I was a wonderful writer, But it wasn't."	female
"Her father is a Presbyterian minister, her mother a nurse; her family also includes three sisters and two brothers. "	" With medicine strong in the family, it was natural for Hogg to become a doctor."	female
During the fellowship she was taught by H. 	" Then Migeon began as an instructor in Pediatrics at Hopkins working in cytogenetics which was only just starting, as cytogeneticists were beginning to identify the chromosomal basis of various diseases."	female
She is buried in Kensal Green Cemetery in London. 	" A gifted and varied writer, Pardoe published many books on varied subjects that strayed across genres and often had an international perspective."	female
"February 20, 2011) - as herself performing violin with Rihanna. "	 Nakano is also a music instructor.	female
"Later, she completed a master's degree at Humphrey School of Public Affairs. "	 Glidden worked as an employment and civil rights lawyer for over a decade.	female
"Maddow has said her family is very, very Catholic and she grew up in a community that her mother has described as very conservative. "	" Maddow was a competitive athlete and participated in high school volleyball, basketball, and swimming."	female
"In 1973, she left Maki and founded a new party, Aki (Hebrew: אקי, an acronym for Opozitzia Komunistit Yisraelit (Hebrew: אופוזיציה קומוניסטית ישראלית), lit. "	" Israeli Communist Opposition), serving as editor of its monthly paper."	female
"In 1922, she became the principle of a kindergarten primary training school in Cleveland, Ohio. "	" After directing this move, Arbuthnot became an associate professor at the university."	female
"In 1871 she married Major John Swiney (1832–1918), and devoted herself to becoming a full-time wife and mother. "	" Since 1890, Swiney was a feminist activist, lecturer, and writer in Cheltenham, Gloucestershire."	female
"Daneh Ghorbani was Edmund's wife, but she left him more than ten years before The Fall. "	" Daneh was a doctor before The Fall, specializing in (genetic) Change-related complications."	female
"In the meantime, her husband had the responsibility of moving out of the country the treasuries of the Museo del Prado to preserve them from the war devastation. "	 The next years Chacel lived in relative obscurity: a well-known writer but one who had made no new projects in years.	female
"Prior to her service in local government, Suzanne served as Vanderburgh County Republican Central Committee Chairman for four years. "	 Crouch was elected Vanderburgh County Auditor in 1994.	female
She became an aunt when her brother and sister-in-law gave birth to their son João Miguel in 2009. 	 Penicheiro also enjoys listening to R&B music and is an avid collector of watches and clothes.	female
"In addition, she is affiliated with the youth organization La Cámpora. "	 Nahón was a professor at the National University of Quilmes and a CONICET scholar.	female
"Ringen earned her Ph.D. in Linguistics from Indiana University in 1975, with a dissertation entitled Vowel Harmony: Theoretical Implications. "	 Ringen was co-editor of the Nordic Journal of Linguistics from 2001–2015.	female
"Brisson also played several seasons for Montreal Axion, a professional women's ice hockey team in the National Women's Hockey League. "	 Brisson was a former professor in kinesiology at the University of New Brunswick.	female
She earned a Masters in physiology and biophysics at Cornell University in 1948. 	" Whilst a research assistant, Stoll invented a liquid cell for the Infrared spectrophotometer."	female
Lithiby continued with the work and in due course donated twenty watercolours to the Imperial War Museum which form a rare artistic record of the work of women in military service at the time. 	" From 1920 to 1939, Lithiby worked as a figure and landscape painter and muralist."	female
"Several years later, Döll began her research on global and regional modeling of water availability and use at the University of Kassel. "	" Döll is currently a professor of hydrology and researcher at the Institute of Physical Geography, Goethe University Frankfurt."	female
Deeb would then start using the nickname “the professor” and hosting a “5 minute rookie challenge” where she dominates her inexperienced adversaries. 	" Outside the ring, Deeb works as a yoga instructor."	female
"On leaving Swansea in 2000, Rowett became Reader in Greek Culture at the University of Liverpool and then 2003 she moved to the University of East Anglia as a lecturer in philosophy. "	 Rowett became Reader in 2006 and then Professor of Philosophy in 2008.	female
"Much of the humor derives from Creech's playful use of language: When Mary Lou's mother forbids her using the words God, stupid, and stuff, Mary Lou makes a foray into the thesaurus with hilarious results. "	" Tightly written, nary a word out of place, by turns sarcastic, tender, and irreverent, this a real piece of comedy about contemporary teen life from one funny writer."	female
Deborah Feyerick spent her early childhood in France and UK before moving to the United States. 	 During college Feyerick worked at NBC as a news assistant.	female
to be dedicated in her memory.[citation needed] It is the first film of Tarantino's that Menke has not edited. 	 Menke's feature film credits as editor are tabulated below.	female
"In 2016, she began serving as the State Bar of Arizona’s first Asian American (female) president. "	 Loo’s employment at the university began in 1993 after several years of practicing as a corporate lawyer.	female
"The Lunch Ladies are cleaning Friday's leftovers when the janitor locks them in the school, where they die by Sunday night. "	 The janitor unknowingly buries them at a haunted hill.	female
She has explained that her sexual activity was a way for her to achieve the emotional validation missing from her relationships with family and friends. 	" Ketcham is an avid painter and sees it as a healthy outer circle activity, as well as a new source of income."	female
"Her name remained on the ballot, and she received 3,210 votes (8.53%) to finish fourth against Liberal candidate Anita Neville. "	 Rattai was a 33-year-old accountant.	female
"Her more recent work has focused on self-portraiture and the depiction of interior, personal spaces, which attempt to demonstrate that a woman approaching her 40s can live alone in an apartment and produce significant artistic output. "	" Micu is a realist painter, working with photography, sketching, graphite drawings, and easel painting."	female
"Later, however, she refused to sing light classical, saying she sang only ragas. "	 Hangal served as honorary music professor of the Karnataka University.	female
Then for two years she was editor of a computer group's house magazine. 	" Somerville joined the BBC in 1972 as a sub-editor in the radio newsroom, and then became a reporter in 1978."	female
"She gave birth to two children, Princess Sentelweyinkhosi and Princess Sibusezweni. "	 Masango was a painter.	female
"She grew up in Uppsala, Uppland, and was the Swedish national decathlon champion before she competed in the pageant. "	" A remarkable athlete, Rombin excelled in gymnastics, track & field, and downhill skiing."	female
"In her writings, Grainytė pays a lot of attention to the sentence structure, the topicality, and the paradoxical quality of the imagery she constructs. "	 The writer often erases the boundaries between literary discourse and everyday speech	female
"After a year of training, she worked in mission control as a spacecraft communicator (CAPCOM). "	 Hire flew as Mission Specialist-2 on STS-90 Neurolab (1998) and logged over 381 hours in space.	female
"In the process of adapting her own animated screenplay into a full-length, two-act libretto for the stage, Woolverton contributed several distinct changes to the material, specifically instilling more emotional depth into each main character. "	 The writer expanded the story by both fleshing out each character and allowing room for new musical numbers.	female
"Doors of her home were always open to those in need of help, she received hundreds of people every year, biographer Kizimova wrote. "	 The singer's tactfulness and restraint were a matter of legends.	female
"In October 2020, she was appointed as the next C.L. "	" Peck, Class of 1906 Professor in the School of Engineering."	female
"Prior to her appointment at UNH, Goodwin was the Director of Instrumental Music at Marshwood High School in South Berwick, ME. "	 Working directly under the director are a Percussion Instructor and a Color Guard Instructor.	female
"She owns half of Grammnet Productions, which has produced a number of television shows from the late 1990s through 2010s, including Girlfriends, Medium and The Game. "	" Within the production company, Grammer has worked as a creator, writer and executive producer."	female
"In 1993 she enrolled at the Lahti Design Institute in Finland, studying gemmology under the direction of Esko Timonen and completed her studies at Bernd Munsteiner's lapidary studio in Germany. "	 Mälk has been assigned to the Estonian Academy of Arts since 1989 and has been a professor in the jewelry department at the school since 1996.	female
The Japanese high court upheld the lower court ruling in favor of Itō ordering Yamaguchi to pay 3.3 million yen to her. 	 The presiding judge concluded that Yamaguchi began sexual intercourse with an unconscious Itō.	female
"Weizmann replied half a year later, supporting her desire to receive a post of pathologist but explaining administrative structures first needed to be established. "	 Finally matters were sorted out and Getzowa was engaged as a pathological specialist.	female
"She was named as an alternate to the team and traveled with them to Seoul, but was not called upon to compete. "	" Omelianchik remains heavily involved in gymnastics as a choreographer, coach and judge."	female
Barbara Romanowicz is the daughter of Kazimierz Romanowicz and Zofia Romanowiczowa. 	" From 1979 to 1981, Romanowicz was a postdoctoral research assistant at the Massachusetts Institute of Technology."	female
"In April 1950, Spangler's sister Betsy testified that neither she nor her sister were ever acquainted with Ogul, Cohen, or any of his associates. "	" The hotel clerk identified Spangler from a photograph, but neither Ogul nor Spangler's names appeared on the hotel register."	female
"While writing it, she started a job as a mathematics and physics teacher at a secondary school, and was appointed as a physical geography and geology teacher at the Katholieke Leergangen in Tilburg. "	" Hol was appointed professor in 1945, succeeding Oestreich."	female
She emigrated to New Zealand with her family at the age of eleven. 	" Smythe finished high school and started work on a communications degree, but left college to train as a fitness instructor."	female
Judith Ortiz Cofer notes that switching between the perspectives of Marisol and Guzmán is part of the autobiographical style of her prose. 	" As a writer, I feel absolutely at liberty to cross over boundaries."	female
"Her education was at Marist Sisters' College, Woolwich, an all girl secondary school in the suburbs of Sydney. "	 When I sat there I didn't know I would leave and become a professional sailor and maritime lawyer.	female
Supervised by Eckard Lefèvre she gained her doctorate in Latin Philology (doctoral thesis: Ovid's monologue). 	" Since 1993, Auhagen has worked at the University of Freiburg, first as a research assistant, since 1995 as a research associate, in the area Transitions and tensions between orality and scribality."	female
"Oppenheimer decided to make her radio character more like Baby Snooks: less sophisticated, more childlike, scheming, and impulsive "	" CBS quickly signed Oppenheimer as the show's head writer, producer, and director."	female
The women's 4 × 180 metres relay event at the 1972 European Athletics Indoor Championships was held on 11 March in Grenoble. 	 Each athlete ran one lap of the 180 metres track.	female
The area she was based in was poor and people had trouble affording the consultation and medicine fees. 	" During the Blitz, Billig was the doctor in charge of the air raid shelters in Wapping."	female
"She served as editor-in-chief of Openspace.ru until 2012, when she left the publication along with the majority of her editorial staff due to a withdrawal of funding from private investors. "	" Funded using crowdfunding platform Planeta.ru, Colta.ru guaranteed Stepanova more editorial freedom as editor-in-chief."	female
The first findings of this project is presented in her book À la recherche de la Rome antique. 	 Moatti has been a full professor at USC since 2004.	female
"Although Oracle initially tries to discourage Brown from crime-fighting, she eventually comes to accept her as Batgirl. "	 Oracle later takes a job as an assistant professor at Gotham University.	female
Her PhD thesis was entitled Fluctuations in systems far from equilibrium. 	 Marchetti was an assistant professor at Syracuse University from 1987 to 1997.	female
"In 1958, she was appointed as Curator of Scunthorpe Museum. "	 Hawkes was a research assistant at the Institute of Archaeology from 1959 to 1973.	female
"The high percentage of women working part-time has been explained by social norms and the historical context of the country, where women were among the last in Europe to enter the workforce, and when they did, most of them did so on a part-time basis; according to The Economist, fewer Dutch men had to fight in the World Wars of the 20th century, and so Dutch women did not experience working for pay at rates women in other countries did. "	 Research in 2016 led by professor Stijn Baert (Ghent University) debunked the idea that part-time work by students is an asset for their CV in respect of later employment chances.	female
"From 1997 to 1998, Stang was an instructor in the Department of Food Science and Nutrition at University of Wisconsin–Stout where she taught courses in Maternal and Child Nutrition and Geriatric Nutrition and Medical Terminology. "	" From 1998 to 2005, Stang served as a continuing education specialist and project director for the leadership, education, and training program in maternal and child nutrition at the University of Minnesota School of Public Health."	female
"Kulkarni was born in Bijapur, Karnataka and her parents moved to Australia in 1961 when she was three years old. "	 Kulkarni worked as a doctor specialising in accident and emergency medicine before becoming a psychiatrist.	female
"The 1984 publication of The House on Mango Street secured her a succession of writer-in-residence posts at universities in the United States, teaching creative writing at institutions such as the University of California, Berkeley and the University of Michigan. "	 Cisneros has also worked as a college recruiter and an arts administrator.	female
"She now broadly supports the Labour Party, although she was critical of its left-wing leader, Jeremy Corbyn. "	 Toynbee previously worked as social affairs editor for the BBC and also for The Independent newspaper.	female
"In the 1940s, women were barred from a number of professions. "	" These included being a magistrate, diplomat, notary, customs officer, stock broker, and prison doctor."	female
She started throwing at the age of 12 and at 13 threw 37m58cm to win the English Schools Championships. 	 At the age of 16 Holroyd threw 52m50 and became a senior international athlete.	female
She became part of the Department of Philosophy at the University of Birmingham as a research fellow in the Centre for the Study of Global Ethics in 2001. 	" Widdows has continued to work there since, becoming a lecturer in 2003, senior lecturer in 2005, and professor of global ethics in 2009."	female
"In 2002, she was a visiting scholar at the Department of Classics of the University of Texas at Austin. "	 Olasope began teaching at the University of Ibadan as an Assistant Lecturer in 1997.	female
"Sveitabrúðkaup (English: Country Wedding), her directorial debut, premiered in Iceland in August 2008. "	" Valdís was the primary editor on the following films, unless noted otherwise."	female
Her television career began when she was asked to write scripts as she was procrastinating while writing her PhD dissertation. 	" This led, within two years, to a writer's position for Charmed."	female
"During her university years, she was a socialist. "	" After university, Mantel worked in the social work department of a geriatric hospital and then as a sales assistant in a department store."	female
"Pimentel grew up in a liberal family, in her youth she was part of the city council campaign of her PT affiliated uncle. "	 Before becoming a politician Pimentel worked as a college professor.	female
"Her breakout hit was the 2013 recording of Idle No More, where she pays tribute to the struggles of aboriginal people in Canada. "	 Derrickson has won awards as both performer and songwriter.	female
"Some of her subsequent work focused on methodology and theory, including the co-edited volume Bringing the State Back In, which heralded a new focus by social scientists on the state as an agent of social and political change. "	" For the next five years, Skocpol would serve as an Associate Professor of Sociology and Political Science, and of Social Science, Professor of Sociology and Political Science, and Director for the Center for the Study of Industrial Societies."	female
"As she found that art was not the path she wanted to follow, she dived into the world of medicine; Gomperts did not find her calling in the field of reproductive medicine until later on in her medical career. "	" After graduating from medical school, Gompert worked in a small hospital in Guiana as a trainee doctor."	female
She then attended Queen's College of the City University of New York where she obtain degrees in French. 	" Chikwe became a radio journalist, editor and a publisher."	female
"The latest novel No Man's Land (Terre des oublis in French, which won the Grand prix des lectrices de Elle (2007)), perhaps her most successful, was in the final list of the prize Femina 2006 and received the Grand prix des lectrices de Elle in 2007. "	 Dương has been labeled as a dissident writer and been expelled by Vietnam’s Communist party and was imprisoned for a short time in 1991 for remarks criticizing the goals and interests of the party and its members.	female
"On June 4, 2012, she announced that she would not return for the fourth season. "	" Noxon is serving as show-runner, executive producer, writer, and is also directing some episodes."	female
One evening they went to a party held by the club where other members were involved in a gang rape of a teenage girl. 	 The trial judge directed the jury to find whether the teens had participated enough to have aided or abetted the rape under section 21(1) of the Criminal Code or had a common intention to rape the victim under section 21(2) of the Criminal Code.	female
"Together with him, she performed research on Zintl phases. "	" At first, Eisenmann worked as a research assistant."	female
Professor Neelu Rohmetra is the first woman director of the Indian Institute of Management (IIM). 	 Professor Rohmetra has held various academic leadership positions while serving as Professor of Management Studies in University of Jammu.	female
She was raised on the edge of a reservation and attended a Catholic school. 	" (born 1962) Behar is a feminist, anthropologist, poet, writer, and professor."	female
"Prior to this, she was Professor of eLearning at the Institute of Educational Technology in the UK's Open University. "	 Professor Conole was named an EDEN Fellow in 2013 and was awarded a National Teaching Fellowship from the Higher Education Academy and ASCILITE Fellow Award in 2012.	female
"They had six daughters and two sons: Their eldest child died within a year of her birth, and it was on this occasion that Carolina Oliphant, afterwards Baroness Nairne, wrote The Land of the Leal, which she sent to her old friend Mrs. Colquhoun. "	" Colquhoun was a good classical scholar, a sound lawyer, and an eloquent pleader."	female
The women's 4 × 150 metres relay event at the 1967 European Indoor Games was held on 11 and 12 March in Prague. 	 Each athlete ran one lap of the 150 metres track.	female
"In 1973, she began an internship at the magazine Vanidades. "	" By 1979, Saralegui was editor of the Spanish version of Cosmopolitan magazine."	female
"As of the second semester, she also worked as a freelancer in the sports department of SPORT1. "	" This was followed by activity as a moderator, reporter and editor at the online portal Spox.com, from 2013 to 2014."	female
"She represented England in the javelin, at the 1998 Commonwealth Games in Kuala Lumpur, Malaysia. "	 After a 17-year spell as an international athlete Holroyd retired in 2006 due to injury and moved into coaching.	female
"In support of her claim, she relied on case law from the ECHR. "	 The judge noted that Article 12 of the ECHR is equally predicated.	female
Mary Elkinton Nitobe lived in Japan until her death in 1938. 	 Nitobe was a prolific writer.	female
"Born to Tanzanian and Indian parents, she is a lawyer in Edmonton with a focus on education law. "	 Pancholi was a practising lawyer in Edmonton with a focus on labour/employment and education law.	female
While many variations exist the most common depiction of the Windows 98 operating systems is a pair of young girls. 	" The Windows 98 Second Edition OS-tan is similar in appearance, but wears a green sailor school uniform with the letters SE on the front."	female
She divorced her husband in 1937. 	" By the early 1930s, Burgos was already a published writer in journals and newspapers."	female
"In 1985, she completed an honours undergraduate degree in one year, at the age of 19, from the Tulane University in New Orleans, Louisiana. "	" While in Mexico, Tiesler fell in love with a young doctor, who died in 1987."	female
She lost in the quarterfinals against Luo Wei of China after injuring her knee. 	 Solheim is a well known athlete in Norway.	female
"From October 2007 to September 2008, she was a postdoctoral fellow at University of Cambridge through funding from the Economic and Social Research Council. "	 Beers is an associate professor in the department of history at American University College of Arts and Sciences.	female
"In that same year, whilst still working at Triple J, she also became host of a Nine Network children's show, What's Up Doc?. "	 Rowntree went on to become the show's writer/producer.	female
She is the current Women's International Boxing Association lightweight champion. 	 Ro has enjoyed an extensive career as an athlete and as a professional trainer.	female
She soon became interested in figure ice-skating and started regular training in that sport in 1998. 	 Senderek-Wójcik is an International Technical Specialist.	female
"In 1912 several children continued to live with Devereux in her own home in Philadelphia, which became her first private school. "	" During that time, Devereux remained a public school teacher, and employed two assistant teachers to teach and look after students during the day."	female
"According to Kraft Kitchens, when the recipe for Pistachio Pineapple Delight was sent out, an unnamed Chicago food editor renamed it Watergate Salad to promote interest in the recipe when she printed it in her column. "	" Neither the article nor editor has been tracked down, however."	female
She also used her writing skills to create magazine articles and novels. 	" Rabe became the editor of a BattleTech magazine, MechForce Quarterly, in 1995."	female
"In 2002, she earned a M.Sc. in geography with a focus on human-environment relationships at Penn State College of Earth and Mineral Sciences (PSU). "	" From 2002 to 2004, López was an instructor in the department of geography at UPR-RP."	female
"Raised in Osaka, in 1952 she graduated from Ritsumeikan University's law department. "	" After experiencing gender discrimination in the workplace, Kitamura decided to become a lawyer to improve conditions and reduce inequality."	female
"In these competitions, Viktoria won the title The strongest woman in Ukraine. "	 The athlete has performed a dump truck wheel flip three times in 26 seconds.	female
"After finishing high school she attended the Warsaw and Łódź Academies of Music, twice being awarded the Fryderyk Chopin Society Scholarship. "	" Rosca became an assistant professor, but left teaching to concentrate on aperformance career."	female
"After completing her service, she studied for an LLB at the Hebrew University of Jerusalem. "	" Shimron, I. Molho, Persky & Co as a lawyer."	female
"She grew up and attended school in Gaborone, where her parents were working. "	 Masisi is an accountant.	female
She called for a bloody struggle against the exploiters and Ukrainian nationalism. 	" Nikiforova was appointed to the position of assistant deputy, but within weeks Makhno stepped down in dissatisfaction with the group's lack of radicalism."	female
The victory of Valla was important for the Fascist regime and the hostility of many leaders for the participation of women in athletic competitions started to decrease. 	" Mussolini used the victory of the Italian athlete for propaganda, as a demonstration of the strength of the Italian race."	female
The Mismade Girl is often performed as a production effect 	" Sometimes the routine will omit the second restacking, and the magician may instead exchange numbers or pictures on the front of those cubes which appear to be out of order, apparently magically moving the divided parts of the assistant's body into the correct order."	female
Jurors accidentally overheard a sidebar dispute between Gutierrez and the presiding judge; Gutierrez interpreted a statement by the judge as tantamount to accusing her of lying and said as much  	" After learning the jury had overheard this exchange, the judge granted Guttierez's motion for a mistrial."	female
"She has authored, co-authored, or contributed to many books. "	 Mitton's career has focused on bringing astronomy to the public - both adults and children - as a writer.	female
A recent example of Western victim blaming would be a civil trial held in 2013 where the Los Angeles School District blamed a 14-year-old girl for the sexual abuse she endured from her middle school teacher. 	" The District's lawyer argued that the minor was responsible for the prevention of the abuse, putting the entire fault on the victim and exempting the perpetrator of any responsibility."	female
"Pittaway joined Chatelaine in 1997 as a freelance editor, and in 1999 started writing her monthly column Broadside. "	 Pittaway departed the magazine after 15 months as editor in chief due to conflicts with the Publisher.	female
She attended North Ealing Primary School and Ealing County Grammar School for Girls. 	" While attending the Guildhall School, Blackman worked as a clerical assistant for the Home Office."	female
She went on to appear in the 2006 film Casino Royale and received a European Golden Globe at the 2008 Italian Golden Globe Awards. 	" Murino was born in Cagliari, Sardinia, and initially wanted to be a doctor."	female
The women's 4 × 340 metres relay event at the 1973 European Athletics Indoor Championships was held on 11 March in Rotterdam. 	 Each athlete ran two laps of the 170 metres track.	female
"After graduating, she worked and studied at Grazia Deruta Majolica Pottery, the Artists’ Union of Russia, Tomsk State University and Banff Centre for Arts and Creativity. "	" Drysdale is a painter, a colourist, whose chosen canvases are ceramics."	female
"In 1998 she was invited to Italy by the Gascal club, where she spent several weeks with her family. "	 Lobatch is a coach and judge for the Belarusian Gymnastics Federation.	female
"Many judges are flexible with this rule, especially if the gymnast took a hard fall and needs a minute to shake it off and re-gain her focus. "	 Often the judge or judging assistant will give the gymnast a ten-second warning.	female
"Although she lived in Edinburgh for most of her life, there were several other locations in Scotland that she regularly depicted in her paintings. "	 Black was a prolific painter and as well as landscapes also produced richly coloured flower pieces.	female
"In 2010, she published A Review of Building Evacuation Models: 2nd Edition which reviews different egress drills in order to decide which is appropriate for a given building or situation. "	 Kuligowski was an editor for Pedestrian and Evacuation Dynamics (Springer 2011) in addition to SFPE (Society of Fire Protection Engineers) Handbook of Fire Protection Engineering (Springer 2016).	female
"Among her friends in England were Stella Kramrisch, Heinrich Zimmer, and Penelope Chetwode. "	 Kramrisch described Heimann as a refugee Professor of Sanskrit from Heidelberg.	female
Her job on the Showtime series was her first on a show written for cable 	 Rosenberg initially worked as a consulting producer and writer on the first season.	female
"She was appointed as staff to the state legislature, where she started working in 1883. "	" Dromgoole was a prolific writer, publishing both prose and poetry."	female
"As of 2021, her gold medal is the only one won by a Bulgarian at a Winter Olympic games. "	 Dafovska is an administrator from Chepelare.	female
"Laura Grimond was also the sister of another life peer, Mark Bonham Carter, (1922–1994) who was the victor of the 1958 by-election at Torrington. "	 Grimond was also a prolific writer of pamphlets: see the McManus biography (below) for a complete list of publications.	female
"Her work on clinics in South Africa, in collaboration with the government and work in the civic sphere has led to her specialization in the field. "	 Tromp has spoken at the AZA festival in Pretoria and has been a judge for the PPC Imaginarium Award for Architecture.	female
The women's 4 × 160 metres relay event at the 1966 European Indoor Games was held on 27 March in Dortmund. 	 Each athlete ran one lap of the 160 metres track.	female
"From 1995 to 1998, she served as a part-time Commissioner of the Australian Human Rights and Equal Opportunity Commission. "	" Between 1998 and 2007, Evatt served two consecutive, five-year terms as a judge of a tribunal of the World Bank that determines staffing disputes."	female
"As of March 2018, she was pursuing a Doctor of Philosophy degree in pediatric HIV/AIDS, at the School of Biomedical Sciences at the University of Antwerp in Belgium, a task she completed in 2020. "	" Kitaka is a specialist in infectious diseases among children and adolescents, with special interest in HIV/AIDS infections among adolescents."	female
"After Yale, Klobuchar enrolled at the University of Chicago Law School, where she served as an associate editor of the University of Chicago Law Review and earned her Juris Doctor magna cum laude in 1985. "	" After law school, Klobuchar worked as a corporate lawyer."	female
"She continuously renews herself, having developed a personal avant-garde style with some influence from abstract expressionism and surrealism. "	" Outsider art is conventionally considered as one of the trends of informalism, but in this painter it is fused with neo-figurative art, an expressionist revival in modern form of figurative art."	female
"A personal note is the essay on Constance Fenimore Woolson, a woman who played an important if still uncertain role in James' life. "	" This is the only essay in Partial Portraits on a writer of minor significance, and it has provided grist to the mill of biographical speculation."	female
"Apart from her childhood years, Politkovskaya spent no more than a few weeks outside Russia at any one time, even when her life came under threat. "	 Politkovskaya worked for Izvestia from 1982 to 1993 as a reporter and editor of the emergencies and accidents section.	female
"Porter considers herself a black female writer, incorporating the intersectionality of her identities into her work. "	" I do not fear that, because there is some descriptive tag before the word writer, I will be pigeonholed."	female
"Open straight pool championships for a total of seven back-to-back wins, her streak foreclosed after 1978 by the discontinuance of the competition itself. "	 Balukas was not just talented at pool but was an all-around good athlete.	female
"A member of the Minnesota Democratic–Farmer–Labor Party (DFL), she represents District 42A in the north-central Twin Cities metropolitan area. "	" Moller is an assistant attorney for Hennepin County, Minnesota."	female
"Several institutions, schools and streets have been named after her: for instance, in the cities of Dresden, Solingen, Neuss and Calw. "	" It is also recalled that the doctor lived, studied and worked in the Bavarian capital Munich for many years."	female
She attended Mr. and Mrs. L. M. Johnson's School. 	" From 1893 to 1896, Weil worked as an editor and reader at Macmillan publishing house."	female
"In fact, Conceição remained active in the resistance and disguised this by volunteering for the church, as she delivered religious education in the Viqueque parish. "	" Under the United Nations Transitional Administration in East Timor, Conceição was appointed deputy district administrator for Viqueque."	female
This suited Lynn very well since at one time she was the weight training coach for tennis superstar Martina Navratilova. 	" Later, Conkwright worked as the director of Weider Athlete Promotions and managed Weider contracted athletes."	female
"She was known for extensive preparation for oral arguments and for running a hot bench, where judges ask lawyers plenty of questions. "	" Unprepared lawyers suffered the consequences, but the vigorous questioning was an aid to lawyers seeking to tailor their arguments to the judge's concerns."	female
"While serving as Councilwoman of the City of Villa Park, Pauly received the 2009 Woman of the Year Award from the California Legislative Women's Caucus as part of the Caucus's Women's History Month observances. "	 Pauly served active duty in the United States Air Force as a Public Affairs Specialist.	female
"In March 2008, a teenage girl who filmed the fatal beating of a man on her mobile phone was sentenced to two years' detention in the first prosecution of its kind in the United Kingdom. "	 The judge stated that the courts had to make an example of such youths.	female
Garniers was able to acquire enough money to have three houses and multiple silver objects in her possession. 	 It is believed that Garnier was also an amateur oil painter.	female
"Subsequently, she trained in London as a psychiatric nurse, becoming a Registered Nurse (RN) and a Psychiatric Nurse (PN) before returning to Canada. "	" Bridgman went on to earn the Director of Nursing designation from the University of Saskatchewan, rising to become a nurse administrator."	female
"The poet Phillis Wheatley (c.1753–84) published her book Poems on Various Subjects, Religious and Moral in 1773, three years before American independence. "	" Wheatley was not only the first African American to publish a book, but the first to achieve an international reputation as a writer."	female
She was familiar with the language through her mother who had been born near Münster: the family were still in touch with cousins in Germany which made it easy to spend time with kinsfolk and get used to using the language conversationally. 	" That was followed in 1876 by a diploma for work as a teaching assistant, and by a full teaching diploma in 1878."	female
She organised the German Physical Society German Conference on Physics in 2009. 	" Denz is an editor for Physik Journal, Annalen der Physik and Advanced Optical Materials."	female
"She studied Architecture at University College Dublin, where she shared a drawing desk with Ruairi Quinn. "	 McManus is an accomplished writer.	female
"In 2018 she was appointed as Associate Professor, Indigenous Art History and Curatorship at the Australian National University. "	" Croft has worked as an arts administrator and curator at local, regional, state, federal and international levels since 1990."	female
"Excited about her newly developed style and feeling ever more nationalistic, she wrote to her family in April 1923: I feel myself ever more Brazilian. "	 I want to be the painter of my country.	female
"The problems were noticed when the women went for post-natal check-ups, and the gauze was removed. "	" After the incidents, the hospital has strengthened the episiotomy repair guidelines, which require the doctor to count the number of pieces of gauze together with a nurse after the procedure, to ensure that no gauze is retained in the patient's body."	female
"She said that she would not bring the case to the police (as police had not investigated some attacks on opposition politicians), stating I will not be a part of this comedy. "	 The investigator said that the car caught fire by itself.	female
"Inspired by the Robert De Niro movie Midnight Run, Evanovich decided that her heroine would be a bounty hunter. "	" This occupation provided more freedom for Evanovich as a writer, as bounty hunters do not have a set work schedule and are not forced to wear a uniform."	female
"Following her divorce, she went to work, first as an insurance agent and later as the editor of the women's sections for five weekly newspapers in the Birmingham area. "	 That experience led to a position as a staff writer for the Birmingham News.	female
"Presently, Coffin splits her time between St. "	" Professionally, Coffin is an economist and university professor."	female
