context	segment	gender
The victory of Valla was important for the Fascist regime and the hostility of many leaders for the participation of women in athletic competitions started to decrease. 	" Mussolini used the victory of the Italian athlete for propaganda, as a demonstration of the strength of the Italian race."	female
"She joined the Goddard Space Flight Center in 1991, and wanted to become an astronaut. "	 Nakamura was appointed an assistant professor with tenure at Nagoya University.	female
"After the sisters arrived in Foochow, China (now known as Fuzhou) they traveled two hundred and fifty miles up the Min River to the inland station. "	" During the journey up the river, news of the foreign doctor's arrival traveled ahead of them, and hundreds of people lined the banks of the river to greet the Bement."	female
"She moved to University of Wisconsin–Madison as a Natural Sciences and Engineering Research Council fellow, where she worked with Mark Ediger. "	 Fakhraai was appointed to the University of Pennsylvania as an Assistant Professor in 2011.	female
In 1978 she went to Prague for four weeks to work with the protistologist Jiří Popovský. 	 Pfiester was an associate editor for the Journal of Phycology from 1980 to 1988.	female
"In 1996, she was elected as a Justice of the New York State Supreme Court. "	" Serving as a state judge, Donohue handled both civil and criminal cases."	female
"In 1913, she was appointed to serve as Professor of Economics at Wellesley, following the resignation of political economist Katharine Coman, who had founded the Department. "	" That same year, Balch was promoted from Associate Professor to Professor of Political Economy and of Political and Social Science."	female
"Her stormy marriages, her romances with famous stars, her forays into politics and feminist causes kept her name before the public. "	 That led to a second career as a writer.	female
"Despite the changes that have taken place in the retail industry since Bondfield's day, Cox and Hobley believe that, were she alive, she'd still be champing at the bit, trying to coax shop assistants to join a union, and fiercely championing shopworkers' rights to better pay and conditions. "	 Bondfield was a prolific writer of magazine and newspaper articles.	female
"She became the EIC's music director in 2006, the first woman to hold the post, and served as the EIC's music director until 2013. "	 Mälkki is known as a specialist in contemporary music.	female
She is also the editor in chief of the magazine. 	 This was announced via a contest in the magazine that culminated with a cover spread and article about its new editor.	female
She also took proactive role in the Civil Disobedience Movement of 1932 and Non Cooperation Movement of 1920- 21. 	 Saikiani was also a noted poet and prolific writer.	female
She then attended Queen's College of the City University of New York where she obtain degrees in French. 	" Chikwe became a radio journalist, editor and a publisher."	female
	" The judge ruled that the RIAA's withdrawal of the case--after one and a half years of litigation--did not immunize it from possible liability for attorneys fees, holding that the defendant was a prevailing party under the Copyright Act."	female
"In the appendix section of the novel, Ann Smith describes how she was inspired to write the fantasy. "	" Seola is a fantasy, revealed to the writer while listening to the performance of an extraordinary musical composition."	female
"After graduating from Queens College, Orender attended Adelphi University to pursue her masters in social work. "	 Adelphi University presented Orender with an honorary doctor of law degree in 2007.	female
In 1988 she was made an associate professor at L'Università degli Studi di Napoli Federico II. 	 Cifarelli was appointed full Professor at the University of Pisa in 1991.	female
"In addition, Fuchs has also served as a United States Olympic Development Program coach since 1986, and she was named United States Olympic Committee National Field Hockey Coach of the Year in 1998. "	" A USFHA Level One coaching education instructor, Fuchs has been the head coach of the regional USFHA summer league team for the last eight years."	female
The first findings of this project is presented in her book À la recherche de la Rome antique. 	 Moatti has been a full professor at USC since 2004.	female
"In her first year as Resident Director at Belvoir, Sarks directed an adaptation of Medea, which she co-wrote with Kate Mulvany. "	" Sarks had also worked, as assistant director and dramaturg, on another show nominated in that category, Thyestes."	female
"She received her Ph.D. from Purdue University in 1986, where she worked on molecular-beam epitaxy. "	 Kolodziejski joined the Electrical and Computer Engineering Department at Purdue University as an assistant professor in 1986.	female
Judith Ortiz Cofer notes that switching between the perspectives of Marisol and Guzmán is part of the autobiographical style of her prose. 	" As a writer, I feel absolutely at liberty to cross over boundaries."	female
"On November 7, 2008, judge Szczepańska upheld the city staff decision, and charged the women with indecent exposure, explaining that their personal freedoms cannot encroach on the freedoms of families with children who frequent the same recreation spot. "	" Although topless sunbathing is not prohibited in Poland, the judge sentenced them to pay a fine of 230 zloty (150 zloty by different source, or €40, $55) for breaking the rules of conduct."	female
"In 1976 she cofounded the journal Computers in Industry, serving as the editor-in-chief until 1991. "	" From 1976 to 1994, Karlmark founded and was editor-in-chief of Computers in Industry, an international journal of computer applications in industry."	female
She serves as an advisor to the Calgary Centre for Global Community and on the board of David Korten's People-Centered Development Forum. 	 Lappé is a Contributing Editor to YES!	female
"Apart from her childhood years, Politkovskaya spent no more than a few weeks outside Russia at any one time, even when her life came under threat. "	 Politkovskaya worked for Izvestia from 1982 to 1993 as a reporter and editor of the emergencies and accidents section.	female
"When Catt was seven years old, her family moved to rural Charles City, Iowa. "	" As a child, Catt was interested in science and wanted to become a doctor."	female
"In Haaretz, she criticized the tenure promotion of Barnard College anthropologist Nadia Abu El-Haj over a book that Weiss alleged caricatured Israeli archaeologists. "	" From 2011 to 2013, Weiss was senior news and politics editor at Tablet."	female
"She started to work on crystal growth during her PhD, and by chance met Steve Weiner who was working on biomineralization. "	 Addadi returned to the Weizmann Institute of Science as an Associate Professor in 1988.	female
"She stayed there until 2006, when she began teaching at the University of Michigan in the Department of Atmospheric, Oceanic and Space Sciences. "	 Today Steiner is a professor in the Department of Climate and Space Sciences and Engineering.	female
Tilling moved to the School of Social and Community Medicine at the University of Bristol in 2002 where she was appointed as senior lecturer and then reader in medical statistics. 	 Tilling was promoted to professor of medical statistics in 2011.	female
During the fellowship she was taught by H. 	" Then Migeon began as an instructor in Pediatrics at Hopkins working in cytogenetics which was only just starting, as cytogeneticists were beginning to identify the chromosomal basis of various diseases."	female
"She also appeared as herself in The Many Women of Fassbinder (1997), Midnight Journal (1990), Sophia: Ieri, oggi, domani (2007), Kulturzeit (2012), and Tutte le storie di Piera (2013). "	 Maraini is a prolific and well-known writer who continues to produce works today.	female
"On leaving Swansea in 2000, Rowett became Reader in Greek Culture at the University of Liverpool and then 2003 she moved to the University of East Anglia as a lecturer in philosophy. "	 Rowett became Reader in 2006 and then Professor of Philosophy in 2008.	female
"She grew up and attended school in Gaborone, where her parents were working. "	 Masisi is an accountant.	female
"One major advocate of the Chantilly was Tracy Oraas, who began her involvement with the breed in 1988 when she responded to a classified ad advertising chocolate kittens. "	 Oraas and DeRegt undertook efforts to reestablish the breed after consulting a TICA judge.	female
She is buried in Kensal Green Cemetery in London. 	" A gifted and varied writer, Pardoe published many books on varied subjects that strayed across genres and often had an international perspective."	female
In 2016 she was awarded the Elizabeth Blackwell Medal by the American Medical Women's Association for her contribution to the field of women in medicine. 	 Murthy is a qualified physician.	female
"The Goupil, Tooths and Lefevre galleries were among the commercial concerns that showed her work. "	 Originally Engelbach was a portrait painter but later became a specialist flower painter who also painted landscapes.	female
"She is a former co-editor of The Journal of Human Resources, a Research Associate of the National Bureau of Economic Research, and she chairs the Technical Review Committee for the National Longitudinal Surveys. "	 Professor Hellerstein is an internationally renowned labor economist.	female
Sutcliff's early schooling was constantly interrupted by moving house and her illness. 	 Sutcliff then worked as a painter of miniatures.	female
"From 1959 to 1960, she directed a survey of the Cataloging-in-Source experiment conducted by the Library of Congress; though her 1960 report was pessimistic about the possibility of a national project which would provide cataloging within published books, it was the prelude to the successful 1971 introduction of the Cataloging in Publication program. "	 Piercy served as the editor of the Journal of Cataloging and Classification from 1950 to 1956.	female
She defended her Ph.D. thesis in social science in 1968. 	" Rantalaiho served as professor of sociology at the University of Lapland in 1988–1989, and in public health science at the University of Tampere in 1990–1998."	female
"A friend of Coffman's, a 19-year-old, accompanied her that day, but was not directly involved. "	" The judge set aside the conviction on the first charge but upheld the second, for which Lukens received the maximum penalty, 180 days in jail and a fine of $1,000."	female
"In 2013, she was awarded York University's President's University-Wide Teaching Awards, in the senior full-time faculty category, in recognition of time spent on preparing and innovating the courses she teaches. "	 Bazely was also recognized as a Hotshot Professor in the Globe and Mail's 2014 Canadian University Report.	female
Sleaford and Kesteven High School for Girls was established in 1902. 	" It has specialist art status, became an academy in 2011 and was judged to be good by Ofsted in 2013, at which time there were 825 pupils on roll, including those in the co-educational sixth form."	female
"Presently, Coffin splits her time between St. "	" Professionally, Coffin is an economist and university professor."	female
In 1967 she was awarded the Regina Medal by the Catholic Library Association and the Children's Collection Medal by the University of Southern Mississippi. 	 Lenski's first professional goal was to become a painter.	female
She was Editor and Head of Press at Random House Mondadori (until 2009). 	" Since 2016, Batallé has also been Editor and Founder of: Rata and Catedral, of the same publishing group."	female
"She has authored, co-authored, or contributed to many books. "	 Mitton's career has focused on bringing astronomy to the public - both adults and children - as a writer.	female
"In the novel, a young woman lawyer goes to court to reclaim land for a native Band, but from the outset of the trial, things go badly, and a disturbing level of confrontation builds. "	" When the young lawyer and the aging judge journey back to their childhoods, it becomes clear that the courtroom drama merely brushes the surface of both wider and more personal dramas."	female
"Some of her subsequent work focused on methodology and theory, including the co-edited volume Bringing the State Back In, which heralded a new focus by social scientists on the state as an agent of social and political change. "	" For the next five years, Skocpol would serve as an Associate Professor of Sociology and Political Science, and of Social Science, Professor of Sociology and Political Science, and Director for the Center for the Study of Industrial Societies."	female
In 1904 she was president of the Women's Metropolitan Golf Association. 	" Manice was also an amateur but proficient swimmer, sailor, and tennis player."	female
"In 1978, she returned to Modesto, where she served as a Deputy Public Defender. "	" Veneman joined the United States Department of Agriculture's Foreign Agricultural Service in 1986, serving as Associate Administrator until 1989."	female
She went on to appear in the 2006 film Casino Royale and received a European Golden Globe at the 2008 Italian Golden Globe Awards. 	" Murino was born in Cagliari, Sardinia, and initially wanted to be a doctor."	female
Koshi graduated from Shiga Prefectural Zeze High School and received her undergraduate degree in law from Hokkaido University. 	 Koshi also worked as an adjunct professor at Waseda University in 2005.	female
She acquired her PhD in law at Queen Mary University of London in 2011 for a thesis on the United Nations Human Rights Council. 	" Freedman was a senior lecturer at the University of Birmingham from 2014 to 2016 before becoming professor of law, conflict, and global development at the University of Reading in 2016."	female
"Although Müller has revealed little about the specific people or books that have influenced her, she has acknowledged the importance of her university studies in German and Romanian literature, and particularly of the contrast between the two languages. "	" The two languages, the writer says, look differently even at plants."	female
"Prior to this, she was Professor of eLearning at the Institute of Educational Technology in the UK's Open University. "	 Professor Conole was named an EDEN Fellow in 2013 and was awarded a National Teaching Fellowship from the Higher Education Academy and ASCILITE Fellow Award in 2012.	female
"Kauanui earned her Ph.D. in History of Consciousness at the University of California, Santa Cruz in 2000. "	 Kauanui is Professor of American Studies and affiliate faculty in Anthropology at Wesleyan University in Connecticut.	female
The Sisters of St. 	" They are chaplains, foster parents, and pastoral ministers; they include a lawyer, drug and alcohol interventionists, counselors, retreat directors, and college professors."	female
"One of the most complete of her series was issued in book form, under the caption In Foreign Lands. "	" As a writer of verse and songs, Galpin won high praise."	female
Schmidt-Linsenhoff became Professor of Art History at the University of Trier with a focus on women's research from 1992 until her retirement in 2008. 	 This was followed by a stay in the United States as a visiting professor at Dartmouth College.	female
Gómez cites the support of Jenny Harrison and Donald Sarason for encouraging her to form relationships with mathematicians outside of UC Berkeley. 	 Gómez was an assistant professor of mathematics at Middlebury College.	female
"She then worked for Oxfam as a lobbyist on conflict issues, campaigning at the United Nations and with governments to lessen the impact of conflict on civilians living in war zones. "	 Golding lives in Oxford and works as a freelance writer.	female
"For her insightful social critique and powerful prose style, Cisneros has achieved recognition far beyond Chicano and Latino communities, to the extent that The House on Mango Street has been translated worldwide and is taught in U.S classrooms as a coming-of-age novel. "	" Cisneros has held a variety of professional positions, working as a teacher, a counselor, a college recruiter, a poet-in-the-schools, and an arts administrator, and has maintained a strong commitment to community and literary causes."	female
"Her first foray into movie-making at New York University resulted in a Student Academy Award Nomination for her satirical short film about a housewife's affair, And You Act Like One Too. "	" Seidelman earned an MFA from NYU's Tisch School of the Arts and is an adjunct professor in the school's film department, overseeing students' thesis films."	female
She was raised on the edge of a reservation and attended a Catholic school. 	" (born 1962) Behar is a feminist, anthropologist, poet, writer, and professor."	female
"She often interjected such elements as myth, fairy tale, the supernatural, and fantasy into her works. "	 Matute was a university professor.	female
"As she found that art was not the path she wanted to follow, she dived into the world of medicine; Gomperts did not find her calling in the field of reproductive medicine until later on in her medical career. "	" After graduating from medical school, Gompert worked in a small hospital in Guiana as a trainee doctor."	female
"She gave birth to two children, Princess Sentelweyinkhosi and Princess Sibusezweni. "	 Masango was a painter.	female
Rawlinson was practicing night flying with a trainer when her A-24 began to experience technical issues. 	" The instructor was thrown free, but Rawlinson was stuck in the front seat as the plane went up in flames, unable to open the plane's broken canopy lock."	female
"After postdoctoral research at Michigan State University, she became an assistant professor at Hope College in Michigan in 1998, then moved to the University of Oregon in 2000 and to Notre Dame in 2001. "	 Polini is currently an Associate Editor for the Journal of Commutative Algebra.	female
"Another letter, given to the FBI in August of that year and said to have been written by a woman in Colorado Springs, Colorado, was postmarked from Oakland, California. "	" That letter, written in February, made reference to seven small dolls which the writer stated would be altered to look as though they were seven real Chinese dolls, designed to mimic a family of parents, grandparents and three children."	female
"She was born in Tokyo, Japan. "	 Takata was a commentator and judge on the show.	female
Her Harkness Fellowship project was entitled Insurance Coverage and Cost Growth. 	 Vaithianathan returned to the University of Auckland in 2009 as an Associate Professor.	female
She learned to speak Russian so she could visit the Soviet Union. 	 Janeway was a judge for the National Book Awards in 1955 and for the Pulitzer Prize in 1971.	female
"Much of the humor derives from Creech's playful use of language: When Mary Lou's mother forbids her using the words God, stupid, and stuff, Mary Lou makes a foray into the thesaurus with hilarious results. "	" Tightly written, nary a word out of place, by turns sarcastic, tender, and irreverent, this a real piece of comedy about contemporary teen life from one funny writer."	female
Then for two years she was editor of a computer group's house magazine. 	" Somerville joined the BBC in 1972 as a sub-editor in the radio newsroom, and then became a reporter in 1978."	female
"After an undergraduate at the University of Canterbury (where she edited the student paper Canta) and University of British Columbia, Pickles completed a 1996 PhD titled 'Representing twentieth century Canadian colonial identity : the Imperial Order Daughters of the Empire (IODE)' at McGill University. "	" Pickles returned to the University of Canterbury, rising to full professor."	female
"In Philadelphia, she attended the Cheltenham High School, which inducted her posthumously into their Hall of Fame in 1999. "	" From an early age, Colwin was a prolific writer."	female
"She chose to use her mother's maiden name, Kridakorn. "	" After the coup, the PDRC transformed into the People's Democratic Reform Foundation (PDRF) with Chitpas serving as an assistant secretary."	female
"In 1998 she was invited to Italy by the Gascal club, where she spent several weeks with her family. "	 Lobatch is a coach and judge for the Belarusian Gymnastics Federation.	female
She is the current Women's International Boxing Association lightweight champion. 	 Ro has enjoyed an extensive career as an athlete and as a professional trainer.	female
"One of her daughters, Dr. Maria Paula Survilla, (1964–2020) was a professor of ethnomusicology at Wartburg College in Waverly, Iowa. "	 Survilla has participated in more than 30 exhibitions as a painter.	female
A recent example of Western victim blaming would be a civil trial held in 2013 where the Los Angeles School District blamed a 14-year-old girl for the sexual abuse she endured from her middle school teacher. 	" The District's lawyer argued that the minor was responsible for the prevention of the abuse, putting the entire fault on the victim and exempting the perpetrator of any responsibility."	female
"Sveitabrúðkaup (English: Country Wedding), her directorial debut, premiered in Iceland in August 2008. "	" Valdís was the primary editor on the following films, unless noted otherwise."	female
"The problems were noticed when the women went for post-natal check-ups, and the gauze was removed. "	" After the incidents, the hospital has strengthened the episiotomy repair guidelines, which require the doctor to count the number of pieces of gauze together with a nurse after the procedure, to ensure that no gauze is retained in the patient's body."	female
"Antedating Murder, She Wrote, Ernesta was a mystery novelist, while her widowed sister Gwendolyn (known as G) wrote the stories from Ernesta's dictation. "	" (G was also a writer, but of poetry."	female
"Akkadevi (ಆಕ್ಕದೀವಿ in Kannada, also Akkādēvi, Akkā-dēvi), 1010-1064 CE was a princess of the Chalukya dynasty of Karnataka and governor of an area known as Kishukādu, situated in the present day districts of Bidar, Bagalkot and Bijapur. "	 Akkadevi was well known for being an able administrator and capable general.	female
She also used her writing skills to create magazine articles and novels. 	" Rabe became the editor of a BattleTech magazine, MechForce Quarterly, in 1995."	female
"Later, however, she refused to sing light classical, saying she sang only ragas. "	 Hangal served as honorary music professor of the Karnataka University.	female
"Inspired by the Robert De Niro movie Midnight Run, Evanovich decided that her heroine would be a bounty hunter. "	" This occupation provided more freedom for Evanovich as a writer, as bounty hunters do not have a set work schedule and are not forced to wear a uniform."	female
"Her more recent work has focused on self-portraiture and the depiction of interior, personal spaces, which attempt to demonstrate that a woman approaching her 40s can live alone in an apartment and produce significant artistic output. "	" Micu is a realist painter, working with photography, sketching, graphite drawings, and easel painting."	female
"In the days before Selena's death, Saldívar delayed handing over the bank statements and financial records by saying she had been physically and sexually assaulted in Mexico. "	" During that visit, Saldívar was given a brief physical examination by the clinic's doctor, but this did not include a gynecological exam specifically done in cases of sexual assault."	female
She was unable to attend the ceremony in 2006 to honor her. 	 Abrosimova was a graduate assistant on that team so was invited to the ceremonies.	female
"Her name remained on the ballot, and she received 3,210 votes (8.53%) to finish fourth against Liberal candidate Anita Neville. "	 Rattai was a 33-year-old accountant.	female
"In addition, she is affiliated with the youth organization La Cámpora. "	 Nahón was a professor at the National University of Quilmes and a CONICET scholar.	female
"Back in Germany, Proll's attempted murder charge was dropped when it was gathered that the state had withheld information that could have cleared her but she was still sentenced to five and a half years imprisonment on account of bank robbery and falsifying documents; however, she had already spent at least two-thirds of that time in German and English prisons and therefore was released immediately. "	 Proll went on to study film and photography at the Hochschule für bildende Künste Hamburg and later became a picture editor for magazine and newspaper.	female
"She is a member of the research program P1-0285, financed by the Slovenian Research Agency (ARRS) and led by Prof. Dragan Marušič, PhD. "	" Kutnar has been a member of the editorial board of the journal Ars Mathematica Contemporanea since 2016, serving as editor-in-chief from 2018."	female
DioGuardi has worked with many popular artists; sales of albums on which her songs appear exceed 160 million worldwide. 	 DioGuardi served as a judge on American Idol for its eighth and ninth seasons.	female
"Phillippa Jane Poole is a New Zealand academic, and as of 2019 is a full professor and Head of School at the University of Auckland; she was previously head of the medical program. "	" After studying medicine at the University of Auckland, Poole joined the staff, rising to full professor."	female
She became an aunt when her brother and sister-in-law gave birth to their son João Miguel in 2009. 	 Penicheiro also enjoys listening to R&B music and is an avid collector of watches and clothes.	female
"In 1968, she decided to open a skating club in Wiener Neustadt and worked with Rudolf Lang to build a skating rink. "	 Schwarz married a lawyer and became known as Schwarz-Bollenberger.	female
"While the arbitration panel did concede that Răducan had not gained any advantage by taking the pseudoephedrine, and that she was an underage athlete who had followed her team physician's instructions, they also upheld the IOC's decision. "	" The basis for their decision was the belief that the Anti-Doping Code of the Olympics had to be enforced without compromise, regardless of the intentions or age of the athlete."	female
"The resultant work contained the seeds of all that would blossom in her later work: the innovative narrative style, the focus on feminine consciousness, sexuality and death. "	" Professor DeSalvo worked for seven years on the project of reconstructing the text of the novel as it might have appeared in 1912, before Woolf had begun serious revisions."	female
"After receiving a Rosenwald Fund scholarship, she went on to study librarianship at the University of Michigan, earning a second bachelor's degree in 1931 and a Master of Library Science degree in 1932. "	" From 1918 to 1923, Dunlap was an instructor at Wilberforce University."	female
She called for a bloody struggle against the exploiters and Ukrainian nationalism. 	" Nikiforova was appointed to the position of assistant deputy, but within weeks Makhno stepped down in dissatisfaction with the group's lack of radicalism."	female
Her articles drove circulation at McClure’s Magazine and The American Magazine and many of her books were popular with the general American public. 	" After a successful career as both writer and editor for McClure’s Magazine, Tarbell left with several other editors to buy and publish The American Magazine."	female
She became part of the Department of Philosophy at the University of Birmingham as a research fellow in the Centre for the Study of Global Ethics in 2001. 	" Widdows has continued to work there since, becoming a lecturer in 2003, senior lecturer in 2005, and professor of global ethics in 2009."	female
"She was known for extensive preparation for oral arguments and for running a hot bench, where judges ask lawyers plenty of questions. "	" Unprepared lawyers suffered the consequences, but the vigorous questioning was an aid to lawyers seeking to tailor their arguments to the judge's concerns."	female
"She recently spearheaded an exhibition with Justine Holzman, On the Pond, which uses photographs, text, maps, and digital art to make the case for catfish farming as important sustainable agriculture. "	" As a professor, Lipschitz teaches both studio and seminar courses."	female
"She wrote, Sin Boldly: A Field Guide For Grace (2008) a spiritual memoir and travelogue and The Dude Abides: The Gospel According to the Coen Brothers (2009), both published by Zondervan. "	 Falsani is a correspondent and columnist for Religion News Service and a featured writer and correspondent for Sojourners.	female
"Together with him, she performed research on Zintl phases. "	" At first, Eisenmann worked as a research assistant."	female
"Her advice for them was to not tell anyone about the child's illness, and to take her home, make life as easy as possible for her, and in three weeks' time, she'll be gone. "	 The Bushes went against both parts of the doctor's advice.	female
Her first international tournament was Asian Football Confederation Women's Championship 2001 held in Chinese Taipei when she was only 17 years. 	" As a coach, Maymol and an AFC ‘A’ Coaching Certificate and is also an instructor for the AIFF ‘D’ License Instructors Course."	female
"In her tenure she has held the position of Books and Arts editor, from 1988 to 1992, and US Editor, from 1992 to 2000. "	" Since 2003, Wroe has been the Obituaries editor at The Economist, which typically publishes one obituary in each print issue."	female
"If women were able to make recommendations that carried weight for both political posts and literary prizes, it was because they were thought capable of evaluating and expressing the values integral to relation in the Republic of Letters. "	 They could judge and produce not only grace and beauty but also friendship and virtue.	female
"Subsequently, she trained in London as a psychiatric nurse, becoming a Registered Nurse (RN) and a Psychiatric Nurse (PN) before returning to Canada. "	" Bridgman went on to earn the Director of Nursing designation from the University of Saskatchewan, rising to become a nurse administrator."	female
"Several years later, Döll began her research on global and regional modeling of water availability and use at the University of Kassel. "	" Döll is currently a professor of hydrology and researcher at the Institute of Physical Geography, Goethe University Frankfurt."	female
Norwegian coach Bjørnar Håkensmoen gave Sara Renner a ski pole after hers was broken when a competitor stepped on it during the cross-country team sprint at the 2006 Winter Olympics. 	" Norway's athlete ended up fourth, implying that this selfless act of sportsmanship may well have cost the Norwegian team a medal."	female
"Born to Tanzanian and Indian parents, she is a lawyer in Edmonton with a focus on education law. "	 Pancholi was a practising lawyer in Edmonton with a focus on labour/employment and education law.	female
The area she was based in was poor and people had trouble affording the consultation and medicine fees. 	" During the Blitz, Billig was the doctor in charge of the air raid shelters in Wapping."	female
"Excited about her newly developed style and feeling ever more nationalistic, she wrote to her family in April 1923: I feel myself ever more Brazilian. "	 I want to be the painter of my country.	female
"She describes how one memory triggers another, which in turn triggers another and how she is powerless to stop it: It's like a split screen; I'll be talking to someone and seeing something else. "	 One writer claimed hyperthymesia may be a result of reviewing memories constantly to an obsessive-compulsive degree.	female
"In 1967, her first novel, The Fat Woman's Joke was published. "	" I thought this was because I was a wonderful writer, But it wasn't."	female
"Before she was nominated Under Secretary of Defense for Policy, Wormuth served in the National Security Council as the Special Assistant to the President and the Defense Policy and Strategy Senior Director. "	" From 2009 to 2010, Wormuth was the Principal Deputy Assistant Secretary for Homeland Defense."	female
"Before this volume, Excursions en Roumélie et en Morée (Excursions in Rumelia and Morea) (Zürich 1863, 2 vols.) was published, in which she tried to show that 19th-century Germany had the same civilizing task as Ancient Greece. "	 D'Istria was also a painter.	female
"An acquaintance of the Countess of Werdenberg, she works for the Mitleid corporation and tries to change the sky back to its original shape, which she succeeds in doing. "	" Professor Enuma dies, after the tower collapses."	female
She was one of seven women among the district's 58 judges. 	 Sotomayor generally kept a low public profile as a district court judge.	female
"An article in the December 6, 1919 issue of the Bridgeport Telegram reported Miss Minerva Pious delighted the school with her dramatic reading and added Miss Pious has given very many successful story readings through the past year and will continue the community work. "	 Pious's excellent typing and shorthand in high school led to a job as a stenographer for a judge in Bridgeport.	female
"She graduated from the University of Iowa and the Columbia University Graduate School of Journalism, where she is now a professor. "	" A former education editor of Newsweek, Hancock is active in several education and children's organizations."	female
to be dedicated in her memory.[citation needed] It is the first film of Tarantino's that Menke has not edited. 	 Menke's feature film credits as editor are tabulated below.	female
"As of March 2018, she was pursuing a Doctor of Philosophy degree in pediatric HIV/AIDS, at the School of Biomedical Sciences at the University of Antwerp in Belgium, a task she completed in 2020. "	" Kitaka is a specialist in infectious diseases among children and adolescents, with special interest in HIV/AIDS infections among adolescents."	female
"Days later, she jumped the two metres height for the first time on home soil at the IAAF Grand Prix Zagreb. "	" Although Hestrie Cloete won the competition overall, Vlašić's defeat of the psychological barrier and improved personal best was the highlight of the meeting and Cloete praised the young athlete's performance."	female
"Currently dean at the Beaconhouse National University's school of visual arts, she is known to promote a unique intellectual perspective among students, teaching them to appreciate nature, cultural traditions and sacredness of the crafts. "	 Hashmi was also professor and the head of the National College of Arts.	female
"During her university years, she was a socialist. "	" After university, Mantel worked in the social work department of a geriatric hospital and then as a sales assistant in a department store."	female
"She subsequently broke the record later that year at the Memorial Van Damme in Brussels with a 4.92 m jump, her eighth world record of the season. "	 Isinbayeva was named World Athlete of the Year for winning the Olympic & World Indoor title and breaking the World record eight times.	female
"Auditor Hafer campaigned hard, but hurt herself when during the campaign she called the governor a redneck Irishman. "	 Auditor Hafer was defeated by thirty-six percentage points in one of the most lopsided gubernatorial elections in state history.	female
"This worked continued until 1955, when she took up a post at Grosvenor Museum, Chester. "	 Pirie was appointed Assistant Curator at the Grosvenor Museum in 1955.	female
"Kulkarni was born in Bijapur, Karnataka and her parents moved to Australia in 1961 when she was three years old. "	 Kulkarni worked as a doctor specialising in accident and emergency medicine before becoming a psychiatrist.	female
"She finished third and fifth, respectively. "	" The team needed vault specialists, and Vise was a bar and beam specialist."	female
"The 2016 collector's piece, for the Queen's 90th birthday, has a one-year-only portrait of her on the obverse designed by James Butler. "	" The 2017 collector's piece returned to Pistrucci's original design of 1817 for the modern sovereign's 200th birthday, with the Garter belt and motto."	female
"Upon Jacqueline Picasso's death in 1986, her daughter offered to pay inheritance taxes by a new dation. "	 Picasso once said I am the greatest collector of Picassos in the world.	female
"Pimentel grew up in a liberal family, in her youth she was part of the city council campaign of her PT affiliated uncle. "	 Before becoming a politician Pimentel worked as a college professor.	female
"She wrote, The era of the 'bedroom blogger' is long gone, replaced by corporate entities trying to outdo each other with clickbait headlines and subsisting on popup ads that get more bewildering every day. "	 MacDonald also served as an editor and writer at Publishers Weekly.	female
"In October 2020, she was appointed as the next C.L. "	" Peck, Class of 1906 Professor in the School of Engineering."	female
"Following her divorce, she went to work, first as an insurance agent and later as the editor of the women's sections for five weekly newspapers in the Birmingham area. "	 That experience led to a position as a staff writer for the Birmingham News.	female
"From 1997 to 1998, Stang was an instructor in the Department of Food Science and Nutrition at University of Wisconsin–Stout where she taught courses in Maternal and Child Nutrition and Geriatric Nutrition and Medical Terminology. "	" From 1998 to 2005, Stang served as a continuing education specialist and project director for the leadership, education, and training program in maternal and child nutrition at the University of Minnesota School of Public Health."	female
"Daneh Ghorbani was Edmund's wife, but she left him more than ten years before The Fall. "	" Daneh was a doctor before The Fall, specializing in (genetic) Change-related complications."	female
"Open straight pool championships for a total of seven back-to-back wins, her streak foreclosed after 1978 by the discontinuance of the competition itself. "	 Balukas was not just talented at pool but was an all-around good athlete.	female
"In her capacity as a writer, she also became the first Hispanic opinion maker contributor for Facebook’s new platform “Bulletin.” "	" Arrarás is also an investigative reporter and writer, and has authored several books."	female
"Official Nintendo Magazine listed her as one of the unsung heroes amongst the Mario series, stating that Birdo does get more exposure than the other characters in this section (she's showed up in a few Mario spin-offs), but she/he's still not as popular as we'd like. "	 GamePro editor The D-Pad Destroyer called Birdo everyone's favorite.	female
"Several institutions, schools and streets have been named after her: for instance, in the cities of Dresden, Solingen, Neuss and Calw. "	" It is also recalled that the doctor lived, studied and worked in the Bavarian capital Munich for many years."	female
Mary Elkinton Nitobe lived in Japan until her death in 1938. 	 Nitobe was a prolific writer.	female
She wrote nine episodes during its last two seasons. 	 Holzman went from story editor to executive story editor to a creator and writer of the show.	female
"Serrano has won her last two world title defenses, both decisions, one in ten rounds in Las Vegas and another one, a six-round win in Phoenix. "	 Serrano is also a lawyer.	female
"After graduating, she worked and studied at Grazia Deruta Majolica Pottery, the Artists’ Union of Russia, Tomsk State University and Banff Centre for Arts and Creativity. "	" Drysdale is a painter, a colourist, whose chosen canvases are ceramics."	female
"She is also on the Advisory board of the Shaharit think tank, leadership incubator, and community organizing hub. "	" Pedaya is a prolific writer of art criticism, opinion journalism, and social analysis, in particular about Mizrahi issues."	female
Her winning the largest number of medals at the Turin Olympics caused IOC president Jacques Rogge to call her the woman of the games. 	" The following day, February 27, Klassen signed the most lucrative endorsement deal ever for a Canadian amateur athlete, with Manitoba Telecom Services (MTS), estimated at about $1 million."	female
