context	segment	gender
Tarbell initially turned him down so she could continue working on the Roland biography but McClure was determined. 	" Instead of taking up the editor position at McClure's, Tarbell began writing freelance articles for the magazine."	female
Then for two years she was editor of a computer group's house magazine. 	" Somerville joined the BBC in 1972 as a sub-editor in the radio newsroom, and then became a reporter in 1978."	female
MacDonald was crowned as the Queen of the Movies in 1939 with Tyrone Power as her king. 	 MacDonald was awarded an honorary doctor of music degree from Ithaca College in 1956.	female
"After that year, she reduced her participation to the Monaco phase only. "	 Casiraghi is a published writer and magazine editor.	female
Her television career began when she was asked to write scripts as she was procrastinating while writing her PhD dissertation. 	" This led, within two years, to a writer's position for Charmed."	female
"Before this volume, Excursions en Roumélie et en Morée (Excursions in Rumelia and Morea) (Zürich 1863, 2 vols.) was published, in which she tried to show that 19th-century Germany had the same civilizing task as Ancient Greece. "	 D'Istria was also a painter.	female
"In that same year, whilst still working at Triple J, she also became host of a Nine Network children's show, What's Up Doc?. "	 Rowntree went on to become the show's writer/producer.	female
"Her father is a Presbyterian minister, her mother a nurse; her family also includes three sisters and two brothers. "	" With medicine strong in the family, it was natural for Hogg to become a doctor."	female
"Much of the humor derives from Creech's playful use of language: When Mary Lou's mother forbids her using the words God, stupid, and stuff, Mary Lou makes a foray into the thesaurus with hilarious results. "	" Tightly written, nary a word out of place, by turns sarcastic, tender, and irreverent, this a real piece of comedy about contemporary teen life from one funny writer."	female
"In the days before Selena's death, Saldívar delayed handing over the bank statements and financial records by saying she had been physically and sexually assaulted in Mexico. "	" During that visit, Saldívar was given a brief physical examination by the clinic's doctor, but this did not include a gynecological exam specifically done in cases of sexual assault."	female
"She was elected to the Académie Internationale du Vin in 1993 and, in 2002, she received the New York Institute of Technology’s Professional Excellence Award. "	 Sutcliffe is an internationally recognised wine writer and renowned taster and writes regularly for many international publications.	female
"Additionally, she began publishing poetry in the college magazine, Acta Victoriana. "	" Besides writing poetry, Avison worked a variety of other jobs, such as working as a file clerk, proofreader, and editor."	female
"In 1927, she returned to New York, where she married William Gresser, a New York City attorney and musicologist, who died in 1982. "	" Gresser was an accomplished painter and musician, as well as a classical scholar."	female
"She is renowned for her work on the role of sex effects and serotonin in metabolising oestrogen, also for identifying target enzymes for the treatment of pulmonary arterial hypertension. "	 MacLean is currently a Professor of Pulmonary Pharmacology in the Strathclyde Institute of Pharmacy and Biomedical Sciences at the University of Strathclyde Glasgow.	female
"She also wrote numerous radio plays broadcast by the Australian Broadcasting Corporation, and several of her poetic works were published in journals and anthologies during the 1980s and 1990s. "	 Jolley was made a Professor of Creative Writing at Curtin University in 1998.	female
"Later, however, she refused to sing light classical, saying she sang only ragas. "	 Hangal served as honorary music professor of the Karnataka University.	female
"In 1958, she was appointed as Curator of Scunthorpe Museum. "	 Hawkes was a research assistant at the Institute of Archaeology from 1959 to 1973.	female
She was replaced by entertainer Charytín Goyco during the season finale. 	 Goyco had already served as guest host and judge during several episodes of the show.	female
Her Harkness Fellowship project was entitled Insurance Coverage and Cost Growth. 	 Vaithianathan returned to the University of Auckland in 2009 as an Associate Professor.	female
They are so common that the image of the outfit has evolved to be strongly associated with youth and female adolescence in popular culture. 	" As a result, sailor uniforms are seen very frequently in Japanese dramas, movies, anime, manga, music videos and concert performances of pop teen idol groups."	female
"The high percentage of women working part-time has been explained by social norms and the historical context of the country, where women were among the last in Europe to enter the workforce, and when they did, most of them did so on a part-time basis; according to The Economist, fewer Dutch men had to fight in the World Wars of the 20th century, and so Dutch women did not experience working for pay at rates women in other countries did. "	 Research in 2016 led by professor Stijn Baert (Ghent University) debunked the idea that part-time work by students is an asset for their CV in respect of later employment chances.	female
"Florynce Kennedy represented her and asked for a writ of habeas corpus, arguing that Solanas was being held inappropriately at Elmhurst. "	 The judge denied the motion and Solanas returned to Elmhurst.	female
"After receiving a Rosenwald Fund scholarship, she went on to study librarianship at the University of Michigan, earning a second bachelor's degree in 1931 and a Master of Library Science degree in 1932. "	" From 1918 to 1923, Dunlap was an instructor at Wilberforce University."	female
"In the process of adapting her own animated screenplay into a full-length, two-act libretto for the stage, Woolverton contributed several distinct changes to the material, specifically instilling more emotional depth into each main character. "	 The writer expanded the story by both fleshing out each character and allowing room for new musical numbers.	female
She was sent to Earth for Princess Training. 	 Puchiko is Dejiko's assistant.	female
She also dubbed the singing voices of Ariel in Disney's The Little Mermaid and Esmeralda in The Hunchback of Notre Dame for German-speaking audiences. 	" A painter in the neoclassical style, Lemper's paintings have been showcased in numerous galleries."	female
"Among her friends in England were Stella Kramrisch, Heinrich Zimmer, and Penelope Chetwode. "	 Kramrisch described Heimann as a refugee Professor of Sanskrit from Heidelberg.	female
"Some of her subsequent work focused on methodology and theory, including the co-edited volume Bringing the State Back In, which heralded a new focus by social scientists on the state as an agent of social and political change. "	" For the next five years, Skocpol would serve as an Associate Professor of Sociology and Political Science, and of Social Science, Professor of Sociology and Political Science, and Director for the Center for the Study of Industrial Societies."	female
Her winning the largest number of medals at the Turin Olympics caused IOC president Jacques Rogge to call her the woman of the games. 	" The following day, February 27, Klassen signed the most lucrative endorsement deal ever for a Canadian amateur athlete, with Manitoba Telecom Services (MTS), estimated at about $1 million."	female
Garniers was able to acquire enough money to have three houses and multiple silver objects in her possession. 	 It is believed that Garnier was also an amateur oil painter.	female
The Mismade Girl is often performed as a production effect 	" Sometimes the routine will omit the second restacking, and the magician may instead exchange numbers or pictures on the front of those cubes which appear to be out of order, apparently magically moving the divided parts of the assistant's body into the correct order."	female
"Her education was at Marist Sisters' College, Woolwich, an all girl secondary school in the suburbs of Sydney. "	 When I sat there I didn't know I would leave and become a professional sailor and maritime lawyer.	female
She was familiar with the language through her mother who had been born near Münster: the family were still in touch with cousins in Germany which made it easy to spend time with kinsfolk and get used to using the language conversationally. 	" That was followed in 1876 by a diploma for work as a teaching assistant, and by a full teaching diploma in 1878."	female
"After she won the award, her marriage ended in divorce. "	 Since 2005 Nakazawa has been a professor of literature at Hosei University.	female
"From 2005 to 2008, she was editor of the program Olímpicos. "	" ADO 2008, and later was the editor of broadcasts of the Beijing Olympics."	female
"One of her daughters, Dr. Maria Paula Survilla, (1964–2020) was a professor of ethnomusicology at Wartburg College in Waverly, Iowa. "	 Survilla has participated in more than 30 exhibitions as a painter.	female
"Maddow has said her family is very, very Catholic and she grew up in a community that her mother has described as very conservative. "	" Maddow was a competitive athlete and participated in high school volleyball, basketball, and swimming."	female
"She has come from Atlanta and there was a ceiling there, so she's come up to New York. "	" There's no intimidation, what attracted me was the prospect of re-invigorating a franchise that's been so well-known and so well-liked, and then to be the shaker and mover."	female
"Her family settled in North York, Ontario, where she grew up and developed her passion for hockey, often playing goal for her brothers on outdoor rinks. "	" A gifted athlete, Heaney also played Gaelic football, soccer, fastball and in-line hockey."	female
"In fact, Conceição remained active in the resistance and disguised this by volunteering for the church, as she delivered religious education in the Viqueque parish. "	" Under the United Nations Transitional Administration in East Timor, Conceição was appointed deputy district administrator for Viqueque."	female
"In one case, Dr. Aulakh faced accusations of obtaining signatures by deception in 2002 from US House Foreign Policy Aides when a publication on US Congress, The Hill stated that a legislative assistant to a Republican Congressman misled her office by implying to a staff member that the Congressman, John Shimkus, had agreed to sign a letter to the President calling for release of political prisoners in India. "	 The Senior legislative assistant stated that Dr. Aulakh had already printed the letter with the name of the Congressman leaving a staff member to assume that the office had agreed to sign it.	female
"Prior to her service in local government, Suzanne served as Vanderburgh County Republican Central Committee Chairman for four years. "	 Crouch was elected Vanderburgh County Auditor in 1994.	female
She defended her Ph.D. thesis in social science in 1968. 	" Rantalaiho served as professor of sociology at the University of Lapland in 1988–1989, and in public health science at the University of Tampere in 1990–1998."	female
"Hindley was increasingly drawn to the Roman Catholic Church after she started at Ryder Brow Secondary Modern, and began taking instruction for formal reception into the Church soon after Higgins's funeral. "	 Hindley's first job was as a junior clerk at a local electrical engineering firm.	female
"From October 2007 to September 2008, she was a postdoctoral fellow at University of Cambridge through funding from the Economic and Social Research Council. "	 Beers is an associate professor in the department of history at American University College of Arts and Sciences.	female
She toured o\in vaudeville in 1918. 	 One writer commented on Naudain's genuine wholesomeness and refreshing unstaginess.	female
"When Catt was seven years old, her family moved to rural Charles City, Iowa. "	" As a child, Catt was interested in science and wanted to become a doctor."	female
With Heinz Stoob she received her doctorate at the University of Münster in 1986 with a thesis on the rule of travel Karls IV. south of the Alps. 	 From 1989 to 1995 Widder was scientific assistant at the University of Münster.	female
She is the current Women's International Boxing Association lightweight champion. 	 Ro has enjoyed an extensive career as an athlete and as a professional trainer.	female
"The latest novel No Man's Land (Terre des oublis in French, which won the Grand prix des lectrices de Elle (2007)), perhaps her most successful, was in the final list of the prize Femina 2006 and received the Grand prix des lectrices de Elle in 2007. "	 Dương has been labeled as a dissident writer and been expelled by Vietnam’s Communist party and was imprisoned for a short time in 1991 for remarks criticizing the goals and interests of the party and its members.	female
"However, it appears that she did not buy all of the arsenic which killed her patients. "	 The doctor and some of the patients had signed off to purchase it.	female
She studied social work as a Masters student following her move to Buenos Aires at the Universidad de Buenos Aires. 	" During the mornings, Sánchez worked as an administrator."	female
"According to Kraft Kitchens, when the recipe for Pistachio Pineapple Delight was sent out, an unnamed Chicago food editor renamed it Watergate Salad to promote interest in the recipe when she printed it in her column. "	" Neither the article nor editor has been tracked down, however."	female
Norwegian coach Bjørnar Håkensmoen gave Sara Renner a ski pole after hers was broken when a competitor stepped on it during the cross-country team sprint at the 2006 Winter Olympics. 	" Norway's athlete ended up fourth, implying that this selfless act of sportsmanship may well have cost the Norwegian team a medal."	female
"Her name remained on the ballot, and she received 3,210 votes (8.53%) to finish fourth against Liberal candidate Anita Neville. "	 Rattai was a 33-year-old accountant.	female
"In 2016, she began serving as the State Bar of Arizona’s first Asian American (female) president. "	 Loo’s employment at the university began in 1993 after several years of practicing as a corporate lawyer.	female
"She recently spearheaded an exhibition with Justine Holzman, On the Pond, which uses photographs, text, maps, and digital art to make the case for catfish farming as important sustainable agriculture. "	" As a professor, Lipschitz teaches both studio and seminar courses."	female
Her novels have been described as 'literary fiction at its finest' in Books and Culture while The Advocate has cited her skill at mastering poetic forms. 	" The editor of Books and Culture says, Youmans (pronounced like 'yeoman' with an 's' added) is the best-kept secret among contemporary American writers."	female
Deborah Feyerick spent her early childhood in France and UK before moving to the United States. 	 During college Feyerick worked at NBC as a news assistant.	female
She attended North Ealing Primary School and Ealing County Grammar School for Girls. 	" While attending the Guildhall School, Blackman worked as a clerical assistant for the Home Office."	female
"In 1913, she was appointed to serve as Professor of Economics at Wellesley, following the resignation of political economist Katharine Coman, who had founded the Department. "	" That same year, Balch was promoted from Associate Professor to Professor of Political Economy and of Political and Social Science."	female
"She wrote, Sin Boldly: A Field Guide For Grace (2008) a spiritual memoir and travelogue and The Dude Abides: The Gospel According to the Coen Brothers (2009), both published by Zondervan. "	 Falsani is a correspondent and columnist for Religion News Service and a featured writer and correspondent for Sojourners.	female
"By 1830 the Female Factory was one of a number of institutions where convicts were employed, although it was the only one for women. "	" It was staffed by a matron, storekeeper, clerk, four assistants to matron, a portress, gate keeper and constable and seven monitresses."	female
She attended Mr. and Mrs. L. M. Johnson's School. 	" From 1893 to 1896, Weil worked as an editor and reader at Macmillan publishing house."	female
She became part of the Department of Philosophy at the University of Birmingham as a research fellow in the Centre for the Study of Global Ethics in 2001. 	" Widdows has continued to work there since, becoming a lecturer in 2003, senior lecturer in 2005, and professor of global ethics in 2009."	female
"Frances Fran Hamerstrom (December 16, 1907 – August 29, 1998) was an American author, naturalist and ornithologist known for her work with the greater prairie chicken in Wisconsin, and for her research on birds of prey. "	" Hamerstrom was a prolific writer, publishing over 100 professional papers and 10 books on the prairie chicken, harriers, eagles, and other wildlife topics."	female
"Her stormy marriages, her romances with famous stars, her forays into politics and feminist causes kept her name before the public. "	 That led to a second career as a writer.	female
She later decided in her late teens to use the two names to create her stage name. 	" Holofernes was not only the lead singer and guitarist of Wir sind Helden, but also the writer of the lyrics for the band's songs."	female
"They had six daughters and two sons: Their eldest child died within a year of her birth, and it was on this occasion that Carolina Oliphant, afterwards Baroness Nairne, wrote The Land of the Leal, which she sent to her old friend Mrs. Colquhoun. "	" Colquhoun was a good classical scholar, a sound lawyer, and an eloquent pleader."	female
"In at least one documented case (the trial of the White Rose conspirators), the defense lawyer assigned to Sophie Scholl chastised her the day before the trial, stating that she would pay for her crimes. "	 The presiding judge would read the charges and then call the accused forward for examination.	female
"Pittaway joined Chatelaine in 1997 as a freelance editor, and in 1999 started writing her monthly column Broadside. "	 Pittaway departed the magazine after 15 months as editor in chief due to conflicts with the Publisher.	female
"She started to work on crystal growth during her PhD, and by chance met Steve Weiner who was working on biomineralization. "	 Addadi returned to the Weizmann Institute of Science as an Associate Professor in 1988.	female
"She has a plaque in Richmond parish church, which calls her simply Miss Braddon. "	" Braddon was a prolific writer, producing more than 80 novels with inventive plots."	female
"She campaigned for public health and for the formal, legal allotment of land to members of the Omaha tribe. "	 Picotte was an active social reformer as well as a physician.	female
"In 2013, she was awarded York University's President's University-Wide Teaching Awards, in the senior full-time faculty category, in recognition of time spent on preparing and innovating the courses she teaches. "	 Bazely was also recognized as a Hotshot Professor in the Globe and Mail's 2014 Canadian University Report.	female
"From 1995 to 1998, she served as a part-time Commissioner of the Australian Human Rights and Equal Opportunity Commission. "	" Between 1998 and 2007, Evatt served two consecutive, five-year terms as a judge of a tribunal of the World Bank that determines staffing disputes."	female
"Between 1966 and 1968, she published three novels to critical acclaim: The Cat Who Could Read Backwards, The Cat Who Ate Danish Modern, and The Cat Who Turned On and Off. "	 The rising mystery writer then disappeared from the publishing scene for 18 years.	female
"While serving as Councilwoman of the City of Villa Park, Pauly received the 2009 Woman of the Year Award from the California Legislative Women's Caucus as part of the Caucus's Women's History Month observances. "	 Pauly served active duty in the United States Air Force as a Public Affairs Specialist.	female
"This worked continued until 1955, when she took up a post at Grosvenor Museum, Chester. "	 Pirie was appointed Assistant Curator at the Grosvenor Museum in 1955.	female
"Inspired by the Robert De Niro movie Midnight Run, Evanovich decided that her heroine would be a bounty hunter. "	" This occupation provided more freedom for Evanovich as a writer, as bounty hunters do not have a set work schedule and are not forced to wear a uniform."	female
Her articles drove circulation at McClure’s Magazine and The American Magazine and many of her books were popular with the general American public. 	" After a successful career as both writer and editor for McClure’s Magazine, Tarbell left with several other editors to buy and publish The American Magazine."	female
"Several years later, Döll began her research on global and regional modeling of water availability and use at the University of Kassel. "	" Döll is currently a professor of hydrology and researcher at the Institute of Physical Geography, Goethe University Frankfurt."	female
"Serrano has won her last two world title defenses, both decisions, one in ten rounds in Las Vegas and another one, a six-round win in Phoenix. "	 Serrano is also a lawyer.	female
"The assistant (usually a woman) is placed in an upright cabinet, her face, hands, and left foot visible through openings in the front of the cabinet. "	" Large metal blades are inserted horizontally in the cabinet's midsection, dividing it--and presumably the assistant inside--into thirds."	female
"Several institutions, schools and streets have been named after her: for instance, in the cities of Dresden, Solingen, Neuss and Calw. "	" It is also recalled that the doctor lived, studied and worked in the Bavarian capital Munich for many years."	female
She was unable to attend the ceremony in 2006 to honor her. 	 Abrosimova was a graduate assistant on that team so was invited to the ceremonies.	female
"Her more recent work has focused on self-portraiture and the depiction of interior, personal spaces, which attempt to demonstrate that a woman approaching her 40s can live alone in an apartment and produce significant artistic output. "	" Micu is a realist painter, working with photography, sketching, graphite drawings, and easel painting."	female
"After finishing school, she started working at Azzaro as an intern and later as an assistant to Vanessa Seward. "	" Àchaval de Montaigu retired from modelling and was hired by the American fashion magazine V as a stylist, eventually becoming the editor-at-large."	female
"In 1998 she was invited to Italy by the Gascal club, where she spent several weeks with her family. "	 Lobatch is a coach and judge for the Belarusian Gymnastics Federation.	female
"She subsequently broke the record later that year at the Memorial Van Damme in Brussels with a 4.92 m jump, her eighth world record of the season. "	 Isinbayeva was named World Athlete of the Year for winning the Olympic & World Indoor title and breaking the World record eight times.	female
"When Pohorylle moved to Paris in 1934 to escape the anti-Semitism of Hitler's Germany she met the photojournalist Endre Friedmann, a Hungarian Jew, learned photography and became his personal assistant. "	 Pohorylle began to work for Alliance Photo as a picture editor.	female
The women's 4 × 195 metres relay event at the 1969 European Indoor Games was held on 9 March in Belgrade. 	 Each athlete ran one lap of the 195 metres track.	female
"In a rage, Casmir confines her to her garden, barred on two sides by a steep ravine, the third by a wall and a locked gate, and the fourth by the sea. "	 Suldrun is content to be alone until one day a half-drowned sailor washes ashore.	female
"In 1967, her first novel, The Fat Woman's Joke was published. "	" I thought this was because I was a wonderful writer, But it wasn't."	female
She won the 2005 People Opposing Women Abuse Poetry Competition and has been awarded the 2006 Ernst van Heerden Creative Writing Award for her flash fiction. 	 Jobson is the poetry editor at the online magazine Mad Hatters' Review.	female
"Back in Germany, Proll's attempted murder charge was dropped when it was gathered that the state had withheld information that could have cleared her but she was still sentenced to five and a half years imprisonment on account of bank robbery and falsifying documents; however, she had already spent at least two-thirds of that time in German and English prisons and therefore was released immediately. "	 Proll went on to study film and photography at the Hochschule für bildende Künste Hamburg and later became a picture editor for magazine and newspaper.	female
Gómez cites the support of Jenny Harrison and Donald Sarason for encouraging her to form relationships with mathematicians outside of UC Berkeley. 	 Gómez was an assistant professor of mathematics at Middlebury College.	female
"As a post doctoral fellow, she began a long-standing collaborative program of research with Marian Sigman, Peter C. "	 Kasari has served as the Principal Investigator of several Autism Center of Excellence Grants from the National Institutes of Health awarded to UCLA.	female
"In the section named Its Evidences Unreliable of her work Christianity, Besant presents the case of why the Gospels are not authentic: before about A.D. 180 there is no trace of FOUR gospels among the Christians. "	" Besides being a prolific writer, Besant was a practised stump orator who gave sixty-six public lectures in one year."	female
"The court denied the motion with a one-sentence statement likely written by Cardozo, If we assume that the plaintiff was nearer the scene of the explosion than the prevailing opinion would suggest, she was not so near that injury from a falling package, not known to contain explosives, would be within the range of reasonable prevision. "	" Posner doubted the sum was ever collected, noting that Palsgraf's family spoke to legal scholars and periodicals about the case in later years, and never mentioned an attempt to collect what would have been about a year's salary for the disabled former janitor."	female
Cortana has been recognized for her believability and character depth as well as her sex appeal. 	 The character was the inspiration for Microsoft's intelligent personal assistant of the same name.	female
"Days later, she jumped the two metres height for the first time on home soil at the IAAF Grand Prix Zagreb. "	" Although Hestrie Cloete won the competition overall, Vlašić's defeat of the psychological barrier and improved personal best was the highlight of the meeting and Cloete praised the young athlete's performance."	female
She went to graduate school at the University of Rhode Island where she obtained her Ph.D in Psychology in 1995 under the supervision of Bernice Lott. 	 Bullock has served as editor of the journal Analyses of Social Issues and Public Policy.	female
"February 20, 2011) - as herself performing violin with Rihanna. "	 Nakano is also a music instructor.	female
She emigrated to New Zealand with her family at the age of eleven. 	" Smythe finished high school and started work on a communications degree, but left college to train as a fitness instructor."	female
The victory of Valla was important for the Fascist regime and the hostility of many leaders for the participation of women in athletic competitions started to decrease. 	" Mussolini used the victory of the Italian athlete for propaganda, as a demonstration of the strength of the Italian race."	female
She joined the Schweizerischer Werkbund in 1915. 	" From 1916 to 1929, Taeuber was an instructor at Zürich Kunstgewerbeschule in Switzerland, teaching embroidery and design classes."	female
"In the novel, a young woman lawyer goes to court to reclaim land for a native Band, but from the outset of the trial, things go badly, and a disturbing level of confrontation builds. "	" When the young lawyer and the aging judge journey back to their childhoods, it becomes clear that the courtroom drama merely brushes the surface of both wider and more personal dramas."	female
In 1988 she was made an associate professor at L'Università degli Studi di Napoli Federico II. 	 Cifarelli was appointed full Professor at the University of Pisa in 1991.	female
Pavey surpassed her 1997 performance by reaching the final. 	 Pavey was pushed by another athlete into lane three in the final straight and was passed by a number of athletes.	female
"However, she did not pursue a modelling career because of her dislike of cosmetics and make-up. "	" Shortly after Suharto banned three magazines in 1994 (Tempo, Editor, and Detik) during the New Order era, Ayu joined Aliansi Jurnalis Independen (Alliance of Independent Journalists) to protest the ban."	female
"In 2002, she earned a M.Sc. in geography with a focus on human-environment relationships at Penn State College of Earth and Mineral Sciences (PSU). "	" From 2002 to 2004, López was an instructor in the department of geography at UPR-RP."	female
"She gave birth to two children, Princess Sentelweyinkhosi and Princess Sibusezweni. "	 Masango was a painter.	female
I only wish I had had her for the three years instead of the one. 	" The following year McPeak served as an assistant coach for Banachowski, whose Bruins repeated as national champions."	female
"In the 1940s, women were barred from a number of professions. "	" These included being a magistrate, diplomat, notary, customs officer, stock broker, and prison doctor."	female
"In the spring of 1900, Washburn received a telegram proposing her the warden's position at the Sage College of Cornell University. "	" Washburn was then offered an assistant professorship of psychology at the University of Cincinnati in Cincinnati, Ohio."	female
The bankruptcy court trustee said she would sue on behalf of Dynegy Holdings to recover these debts. 	 The bankruptcy court examiner's finding quickly led to the bankruptcy of Dynegy Inc. itself.	female
"Between 1 June and 30 November 1944, she made three voyages to Europe, two from Norfolk, Virginia to Bizerte and one from Casco, Maine, to Bizerte. "	 During the voyages Hayter provided anti-submarine protection and transferred the division doctor to many merchant ships in the convoy needing medical assistance.	female
"From 1959 to 1960, she directed a survey of the Cataloging-in-Source experiment conducted by the Library of Congress; though her 1960 report was pessimistic about the possibility of a national project which would provide cataloging within published books, it was the prelude to the successful 1971 introduction of the Cataloging in Publication program. "	 Piercy served as the editor of the Journal of Cataloging and Classification from 1950 to 1956.	female
"In 1973, she received her doctorate from Erich Hubala at the University of Kiel with a thesis on Guido Reni. "	" From 1986 to 1991, Schmidt-Linsenhoff was co-editor of the art journal Kritische Berichte."	female
Sutcliff's early schooling was constantly interrupted by moving house and her illness. 	 Sutcliff then worked as a painter of miniatures.	female
She is also the editor in chief of the magazine. 	 This was announced via a contest in the magazine that culminated with a cover spread and article about its new editor.	female
"She represented England in the javelin, at the 1998 Commonwealth Games in Kuala Lumpur, Malaysia. "	 After a 17-year spell as an international athlete Holroyd retired in 2006 due to injury and moved into coaching.	female
She was raised on the edge of a reservation and attended a Catholic school. 	" (born 1962) Behar is a feminist, anthropologist, poet, writer, and professor."	female
"She is a member of the research program P1-0285, financed by the Slovenian Research Agency (ARRS) and led by Prof. Dragan Marušič, PhD. "	" Kutnar has been a member of the editorial board of the journal Ars Mathematica Contemporanea since 2016, serving as editor-in-chief from 2018."	female
"She tells them to meet her at the Cairo Café, where Abbott and Costello learn from a waiter that the medallion is cursed. "	 Rontru arrives and drags them to a doctor's office to get a look at the medallion under a fluoroscope.	female
"Another major architectural work was her 10-foot statue of Apollo, now destroyed, for the frontage of Drury Lane theatre. "	" Damer was also a writer, with one published novel, Belmour (first published on 1801)."	female
"Goldin's assistant lay in a box from which her feet, head and hands protruded. "	" This process was then reversed, and the assistant released unharmed."	female
Her first international tournament was Asian Football Confederation Women's Championship 2001 held in Chinese Taipei when she was only 17 years. 	" As a coach, Maymol and an AFC ‘A’ Coaching Certificate and is also an instructor for the AIFF ‘D’ License Instructors Course."	female
"She is a graduate of Bethlehem's Freedom High School and Villanova University, from which she holds both a bachelor's degree and a master's degree in political science. "	" From 1987 to 1993, Boscola was a Northampton County deputy court administrator."	female
The judge threatened to have Kimes handcuffed during further court appearances if she persisted and restricted her telephone access to calls to her lawyers. 	" The judge contended that Kimes was attempting to influence the jury as they may have seen or heard any such interviews, and that there would be no cross-examination as there would be in court."	female
"In the appendix section of the novel, Ann Smith describes how she was inspired to write the fantasy. "	" Seola is a fantasy, revealed to the writer while listening to the performance of an extraordinary musical composition."	female
"She's a television character, and I'm an actress playing a hospital administrator, and I don't want to be in frumpy clothes. "	 I want to be a hot hospital administrator.	female
"In addition, she is affiliated with the youth organization La Cámpora. "	 Nahón was a professor at the National University of Quilmes and a CONICET scholar.	female
"She chose to use her mother's maiden name, Kridakorn. "	" After the coup, the PDRC transformed into the People's Democratic Reform Foundation (PDRF) with Chitpas serving as an assistant secretary."	female
"For her insightful social critique and powerful prose style, Cisneros has achieved recognition far beyond Chicano and Latino communities, to the extent that The House on Mango Street has been translated worldwide and is taught in U.S classrooms as a coming-of-age novel. "	" Cisneros has held a variety of professional positions, working as a teacher, a counselor, a college recruiter, a poet-in-the-schools, and an arts administrator, and has maintained a strong commitment to community and literary causes."	female
"On leaving Swansea in 2000, Rowett became Reader in Greek Culture at the University of Liverpool and then 2003 she moved to the University of East Anglia as a lecturer in philosophy. "	 Rowett became Reader in 2006 and then Professor of Philosophy in 2008.	female
"The player assumes the role of a knife thrower, and must throw knives at balloons on a rotating wheel with a female assistant strapped to it. "	" The assistant is not a target, and will scream if hit, as well as the screen getting covered in blood."	female
"In 2009, student Robin Yerkes secured Roanoke's fourth national championship when she won an individual championship in the Division III women's 400m track and field event. "	" Yerkes is the most decorated athlete ever to graduate from Roanoke, earning 12 All-American honors in multiple events."	female
"As well as endorsing luxury brands, Schiffer has appeared as the face of high street retailers including Mango and Accessorize, and had her ears pierced for the first time specially for the 2006 Autumn/Winter Accessorize campaign. "	 Schiffer was a judge on Fashion Fringe in 2011.	female
"She taught at the University of Technology, Sydney from 1978 to 1995, when she returned to the ANU to take up the Chair of History. "	 Curthoys was the Group of Eight Visiting Professor of Australian Studies at Georgetown University in 2003 and 2004.	female
In 1978 she went to Prague for four weeks to work with the protistologist Jiří Popovský. 	 Pfiester was an associate editor for the Journal of Phycology from 1980 to 1988.	female
"With this thesis, in 1920 she graduated from the University of Sheffield with the degree of MD, the first woman to do so. "	" Appointment as assistant medical officer of health for Blackburn, Lancashire, followed."	female
"The film essentially highlights the exploitation of Wuornos by those around her and questions the fairness of her trial, given the vested interests of the police. "	 The film was used by the defense in the Wuornos trial in 2001 to highlight the incompetence of Wuornos' original lawyer.	female
She was Editor and Head of Press at Random House Mondadori (until 2009). 	" Since 2016, Batallé has also been Editor and Founder of: Rata and Catedral, of the same publishing group."	female
She has also been recognized by the Kingston Historical Society as a prominent woman in Kingston society. 	 Machar was a prolific writer.	female
"Apart from her childhood years, Politkovskaya spent no more than a few weeks outside Russia at any one time, even when her life came under threat. "	 Politkovskaya worked for Izvestia from 1982 to 1993 as a reporter and editor of the emergencies and accidents section.	female
She was revising it at a nearby Starbucks when she realized that Miranda would describe something not as just blue 	" I was like, it'd be cool if half of that ended up in the movie, the writer says."	female
DioGuardi has worked with many popular artists; sales of albums on which her songs appear exceed 160 million worldwide. 	 DioGuardi served as a judge on American Idol for its eighth and ninth seasons.	female
"In 1985, she completed an honours undergraduate degree in one year, at the age of 19, from the Tulane University in New Orleans, Louisiana. "	" While in Mexico, Tiesler fell in love with a young doctor, who died in 1987."	female
Tilling moved to the School of Social and Community Medicine at the University of Bristol in 2002 where she was appointed as senior lecturer and then reader in medical statistics. 	 Tilling was promoted to professor of medical statistics in 2011.	female
The women's 4 × 150 metres relay event at the 1967 European Indoor Games was held on 11 and 12 March in Prague. 	 Each athlete ran one lap of the 150 metres track.	female
Flanagan had been doing stand-up comedy for six months before she was spotted in December 1994 by the producer of Full Frontal. 	 Flanagan joined the cast as both a writer and performer in 1995.	female
"In her first year as Resident Director at Belvoir, Sarks directed an adaptation of Medea, which she co-wrote with Kate Mulvany. "	" Sarks had also worked, as assistant director and dramaturg, on another show nominated in that category, Thyestes."	female
"The 1984 publication of The House on Mango Street secured her a succession of writer-in-residence posts at universities in the United States, teaching creative writing at institutions such as the University of California, Berkeley and the University of Michigan. "	 Cisneros has also worked as a college recruiter and an arts administrator.	female
She spoke for the dockers at public meetings and on street corners. 	 Besant was a prolific writer and a powerful orator.	female
"She showed her work at group exhibitions in Copenhagen, Reykjavik and Bergen and in 1980 participated in a traveling exhibition of Faroese artists presented in Denmark, Norway, Iceland, Scotland, and Finland. "	" Lützen was married to, and later divorced, the Faroese painter Sámal Joensen-Mikines."	female
"However, after only one year she returned to the political scene as a personal secretary, this time in the Ministry of Finance. "	" The first cabinet Brundtland losing office to the cabinet Willoch following the 1981 election, Strand returned to work one more year as assistant secretary in the Ministry of Finance."	female
